TRADE_DATE,STOCK_CODE,OPEN,HIGH,LOW,CLOSE,VOL,AMT
20210907,000300,4932.9759,5005.9606,4915.6119,4992.8294,244178519.0,417759639.121
20210901,000300,4804.6863,4906.4024,4763.2992,4869.4587,326721080.0,568819748.406
20210913,000300,5006.7748,5029.7237,4964.9599,4991.6598,249915298.0,433329627.421
20210917,000300,4797.1129,4857.958,4786.0876,4855.9402,201958127.0,360397420.087
20210915,000300,4903.8471,4903.8471,4843.1158,4867.3187,187984730.0,363256653.878
20210922,000300,4770.7323,4830.8496,4765.2301,4821.7675,191220376.0,311952989.432
20210916,000300,4866.7936,4879.5306,4806.1442,4807.6978,216752099.0,393517267.166
20210930,000300,4843.9531,4876.0728,4843.9531,4866.3826,146113896.0,283254685.232
20210929,000300,4846.0212,4868.0678,4799.877,4833.9281,188171366.0,331841767.749
20210927,000300,4870.8482,4922.5626,4852.1997,4877.3698,215967030.0,426083025.418
20211008,000300,4915.7305,4937.0918,4891.6249,4929.9409,168968077.0,343635835.306
20210923,000300,4848.2223,4877.3359,4837.5571,4853.1957,228151064.0,362140919.563
20210928,000300,4869.0845,4901.3114,4846.6306,4883.828,176890880.0,321272191.534
20211011,000300,4941.2918,4983.7294,4930.7132,4936.1918,163511624.0,315186321.382
20210924,000300,4845.638,4897.0596,4838.5352,4849.4277,207693290.0,361849453.197
20211013,000300,4880.144,4953.3749,4869.8307,4940.1089,131142813.0,280044666.628
20211012,000300,4920.6596,4925.4883,4840.77,4883.8369,168079337.0,299424238.601
20211014,000300,4934.2575,4953.9231,4903.2498,4913.6123,119557013.0,249151666.554
20211019,000300,4869.3907,4928.1433,4868.8106,4922.7232,135266493.0,282928243.807
20211018,000300,4922.5137,4922.5137,4844.9383,4874.7753,141245199.0,302539444.437
20211021,000300,4914.7378,4946.1764,4893.8525,4928.0156,148898154.0,274802962.495
20211015,000300,4896.5578,4939.8153,4881.0136,4932.1084,142822001.0,300728491.201
20211020,000300,4926.7727,4944.0216,4898.3651,4910.1846,141533183.0,279747732.455
20211025,000300,4940.8962,4981.6499,4930.112,4979.5235,141861490.0,299408232.158
20211022,000300,4934.8698,4989.887,4934.8698,4959.7254,143926228.0,289252612.2
20211028,000300,4882.5858,4898.6576,4846.2779,4864.138,156649472.0,316631709.566
20211102,000300,4886.1849,4911.2266,4797.899,4839.8457,185437688.0,385731879.818
20211027,000300,4949.2269,4949.2269,4884.9418,4898.1644,147111593.0,299460469.415
20211026,000300,4983.2383,5002.5746,4953.4787,4963.0984,140888943.0,301786229.74
20211103,000300,4835.8093,4858.7133,4804.3657,4821.1119,142763820.0,302269934.656
20211101,000300,4878.1276,4908.2056,4858.2485,4890.6851,171583974.0,379730767.559
20211029,000300,4861.2667,4908.7701,4855.7593,4908.7701,159887353.0,368731987.31
20211109,000300,4858.2525,4870.7905,4818.5386,4846.7444,118375526.0,261645065.376
20211105,000300,4858.8999,4889.6835,4841.7442,4842.3458,147789359.0,312070841.453
20211104,000300,4841.0912,4873.9394,4834.7433,4868.7419,132592970.0,308688054.574
20211108,000300,4841.1527,4866.0822,4827.6892,4848.1795,137398264.0,295893824.0
20211110,000300,4832.8006,4832.8006,4753.9959,4821.1925,135118179.0,301058966.271
20211115,000300,4894.4119,4906.3301,4863.396,4882.3777,121823149.0,272997748.91
20211117,000300,4883.2481,4891.5232,4864.5198,4885.7544,108459223.0,246177916.949
20211116,000300,4880.8964,4915.3717,4876.5004,4883.3206,127254406.0,284094590.893
20211118,000300,4871.4216,4871.4216,4830.4123,4837.6185,114480565.0,244484713.797
20211111,000300,4814.7655,4898.6529,4809.1109,4898.6529,160484863.0,323624626.069
20211112,000300,4902.9289,4909.0839,4875.3492,4888.3749,132662969.0,271773244.503
20211124,000300,4914.0266,4935.4885,4899.6112,4916.6579,137150673.0,289707337.709
20211119,000300,4832.0595,4892.8093,4829.5665,4890.0575,127198312.0,266280681.864
20211122,000300,4895.3875,4918.9957,4893.2732,4912.399,138092836.0,316148811.48
20211123,000300,4905.7587,4927.5211,4896.8781,4913.3457,154304411.0,301022146.081
20211129,000300,4820.0053,4858.5322,4818.7058,4851.423,133626862.0,285995221.657
20211125,000300,4917.6055,4921.3333,4891.728,4896.4416,115984031.0,255450994.352
20211130,000300,4857.183,4871.2528,4810.2192,4832.026,129630596.0,279268234.018
20211126,000300,4886.9516,4886.9516,4850.8114,4860.1265,120368974.0,243041335.647
20211201,000300,4831.8885,4844.5242,4823.9254,4843.851,123086789.0,255968912.362
20211207,000300,4930.8261,4934.0973,4895.2178,4922.1015,179053460.0,340617766.238
20211206,000300,4909.4292,4943.9032,4888.6927,4892.6209,173615683.0,333405791.015
20211203,000300,4856.9802,4901.0175,4853.3505,4901.0175,144059626.0,300052698.342
20211202,000300,4839.9137,4866.8505,4830.3228,4856.163,148088521.0,278051726.156
20211209,000300,5000.6871,5114.5012,4999.4097,5078.6901,220568776.0,425680958.779
20211208,000300,4934.4056,4995.9298,4915.7898,4995.9298,157490559.0,329064831.239
20211213,000300,5090.0207,5143.841,5079.7276,5083.8007,211801596.0,426376532.477
20211210,000300,5046.2677,5060.0554,5035.8087,5055.1172,193695154.0,356917625.38
20211214,000300,5066.3497,5075.2138,5038.8583,5049.6953,159107790.0,318685538.074
20211215,000300,5036.284,5060.368,5003.7776,5005.8991,150529752.0,291072568.761
20211216,000300,5006.6105,5034.7321,4987.2247,5034.7321,144053867.0,291474766.866
20211220,000300,4934.9662,4971.6727,4872.6846,4880.4178,169675690.0,317536919.39
20211223,000300,4924.2912,4948.7389,4906.7473,4948.7389,139555406.0,263359754.801
20211222,000300,4924.5771,4936.6731,4903.1652,4914.4544,133256740.0,244642450.514
20211217,000300,5021.3385,5022.1067,4954.7592,4954.7599,149005399.0,297943311.187
20211230,000300,4882.1561,4940.178,4878.6478,4921.5109,121617178.0,268022477.312
20211227,000300,4918.1462,4939.689,4894.1598,4919.3238,124100952.0,254421525.173
20211224,000300,4953.0616,4964.9064,4905.9785,4921.3449,142673323.0,290483663.506
20211221,000300,4876.5141,4917.7994,4872.9491,4913.4853,143339898.0,259023177.323
20211228,000300,4923.6917,4959.1448,4913.5983,4955.9644,130457757.0,276316732.181
20211229,000300,4958.6455,4958.6455,4883.4804,4883.4804,113587002.0,273225467.112
20211231,000300,4937.463,4950.3639,4923.1392,4940.3733,121313737.0,266975388.723
20220104,000300,4957.9835,4961.4527,4874.5337,4917.7653,151534776.0,336516961.627
20220105,000300,4907.9347,4916.2822,4851.9835,4868.1202,178816100.0,363944528.848
20220106,000300,4842.156,4857.5596,4786.433,4818.2318,157665826.0,321750076.5
20220107,000300,4824.3181,4856.6522,4818.1931,4822.3689,187139413.0,332218950.735
20220110,000300,4812.23,4844.3928,4780.8191,4844.0451,156211696.0,305033816.784
20220113,000300,4853.0314,4853.0632,4765.2416,4765.9191,142519653.0,288799117.043
20220111,000300,4840.0087,4850.879,4791.8854,4797.7735,146928004.0,286445756.034
20220117,000300,4728.7595,4775.2385,4726.7083,4767.2762,115295691.0,263788241.676
20220120,000300,4778.2616,4845.0048,4777.5683,4823.5091,164971315.0,304344267.971
20220118,000300,4766.7811,4826.3003,4747.92,4813.3472,150870802.0,282749393.139
20220114,000300,4743.9124,4764.0522,4723.9428,4726.7317,146863126.0,281828448.517
20220119,000300,4815.8106,4828.7522,4755.9301,4780.3784,133927360.0,275534557.469
20220112,000300,4818.8902,4852.7314,4810.919,4845.5787,143200204.0,293153042.845
20220124,000300,4753.9413,4801.0976,4746.4479,4786.7377,114463880.0,246261594.853
20220121,000300,4808.7733,4818.3052,4762.5641,4779.3142,138952585.0,274699155.294
20220125,000300,4761.95,4781.3908,4678.2472,4678.4511,133667586.0,250555769.168
20220209,000300,4608.1491,4659.4611,4595.2826,4652.0609,148335547.0,273771960.506
20220208,000300,4626.4365,4626.4365,4522.4709,4608.7729,155830708.0,281364873.763
20220128,000300,4641.8137,4660.519,4559.8331,4563.772,126480112.0,263967891.828
20220126,000300,4697.0991,4718.9946,4648.1283,4712.3109,107070842.0,226553448.357
20220207,000300,4638.5754,4672.6535,4615.0052,4634.0899,144849720.0,266031793.985
20220127,000300,4708.0989,4708.4364,4616.0273,4619.8765,121263804.0,250535654.824
20220210,000300,4657.2107,4657.2107,4608.0905,4639.8625,151576666.0,287224388.086
20220211,000300,4617.8741,4662.5963,4595.8751,4601.3953,155974584.0,307938016.715
20220216,000300,4619.8458,4643.1003,4607.2178,4617.9893,107258955.0,210190931.036
20220215,000300,4553.8112,4601.453,4550.543,4600.1025,115025600.0,249977008.675
20220214,000300,4579.4202,4593.6324,4530.0566,4551.6878,143673894.0,275737553.467
20220217,000300,4616.8955,4650.1591,4606.9522,4629.1649,110014643.0,227946249.307
20220218,000300,4604.5669,4651.3415,4598.1003,4651.2358,104550228.0,195825700.478
20220225,000300,4564.6321,4611.8602,4561.8964,4573.4247,149722583.0,271727599.672
20220223,000300,4582.0064,4625.2979,4579.2945,4623.0465,122952916.0,259050146.194
20220222,000300,4601.9184,4602.066,4550.804,4574.1527,123317237.0,246872960.668
20220221,000300,4646.0522,4646.6724,4613.2971,4634.3141,112516512.0,215039182.297
20220224,000300,4592.069,4610.8792,4488.4763,4529.3189,184403058.0,342346666.857
20220228,000300,4563.7427,4581.6459,4530.6764,4581.6459,135406978.0,248363727.483
20220301,000300,4597.855,4623.4312,4583.917,4619.6862,123139220.0,260431185.064
20220303,000300,4595.0249,4599.3973,4544.4313,4551.6283,138285877.0,242701771.996
20220302,000300,4594.017,4594.017,4558.4416,4578.6007,113298325.0,215299655.365
20220304,000300,4513.3636,4539.3925,4481.4927,4496.4301,127266806.0,249970282.271
20220311,000300,4231.1961,4316.044,4176.4522,4306.5217,152399921.0,295008832.432
20220310,000300,4326.2035,4335.6731,4288.5078,4292.8374,145266383.0,301636182.195
20220307,000300,4462.5174,4462.5174,4338.3042,4352.7775,162197706.0,306898527.658
20220308,000300,4361.6424,4383.6467,4252.5386,4265.391,167863277.0,315176698.371
20220309,000300,4280.9789,4304.482,4068.193,4226.3463,194232900.0,341009391.866
20220315,000300,4125.4866,4163.4176,3983.812,3983.812,202524699.0,346988947.368
20220318,000300,4218.4736,4283.3679,4194.9402,4265.9017,149458305.0,275791291.073
20220316,000300,4053.099,4168.5853,3942.861,4156.081,196021982.0,378883588.29
20220314,000300,4248.1526,4280.3609,4174.7577,4174.7577,130187236.0,260691659.461
20220317,000300,4237.6722,4302.7426,4217.8038,4237.6956,179407344.0,385039197.286
20220321,000300,4280.1397,4287.8166,4223.024,4258.7459,127036360.0,251214543.321
20220322,000300,4252.5658,4283.3344,4236.6888,4255.295,126382470.0,226213533.985
20220323,000300,4269.6088,4287.5771,4241.957,4276.5174,117089078.0,226390778.403
20220325,000300,4249.0731,4254.8449,4173.93,4174.5742,108808046.0,217013187.265
20220329,000300,4155.4182,4177.2134,4124.7179,4134.1441,100266972.0,199463853.668
20220330,000300,4162.1666,4254.0989,4160.7351,4254.0989,138346024.0,268869181.171
20220324,000300,4249.5328,4273.9568,4216.8506,4251.3061,108918272.0,219594430.54
20220328,000300,4128.8379,4174.1206,4091.2978,4148.4663,118449021.0,213468973.998
20220331,000300,4234.7159,4247.3602,4214.5352,4222.5968,134029185.0,238877216.806
20220407,000300,4240.0237,4278.1127,4205.743,4209.0998,134880353.0,216996185.504
20220401,000300,4198.8191,4290.671,4190.0835,4276.158,133803053.0,244758870.755
20220406,000300,4258.8325,4277.5238,4236.7283,4263.8411,159062195.0,253690929.898
20220408,000300,4213.2107,4237.8126,4175.5287,4230.7669,142843793.0,229081764.759
20220411,000300,4203.7902,4203.7902,4089.0934,4100.0703,148197071.0,265224932.472
20220412,000300,4102.9711,4179.9727,4075.796,4179.9727,144285684.0,252830412.756
20220415,000300,4162.3718,4211.3174,4152.974,4188.7472,124762263.0,226229740.275
20220414,000300,4172.6443,4217.0612,4155.5509,4191.5684,124791316.0,245993822.041
20220413,000300,4154.4121,4194.0374,4139.737,4139.737,125097489.0,221281029.56
20220418,000300,4152.9306,4171.7427,4119.9941,4166.3844,117504610.0,212855328.187
20220420,000300,4130.5427,4136.1661,4060.5044,4070.7889,117331658.0,216536635.695
20220419,000300,4161.9328,4186.9389,4115.4184,4134.9017,110217471.0,208570579.129
20220422,000300,3967.2016,4037.084,3953.7217,4013.2498,122101811.0,206371766.716
20220421,000300,4048.7338,4086.4393,3978.3669,3995.83,132783828.0,227026679.682
20220505,000300,3995.3533,4039.7,3988.9312,4010.2102,154170716.0,290538230.663
20220506,000300,3928.8548,3947.2378,3902.051,3908.815,123005551.0,214825174.047
20220429,000300,3939.6238,4017.4281,3898.5701,4016.241,179458377.0,321414877.428
20220427,000300,3758.0835,3895.731,3757.0859,3895.5361,172734046.0,296924102.939
20220428,000300,3883.4196,3943.4349,3873.5781,3921.1073,153056586.0,268502242.453
20220425,000300,3933.4459,3958.2102,3814.9127,3814.9127,168364502.0,272889272.275
20220426,000300,3822.4887,3871.8498,3773.8986,3784.1198,157577611.0,259626354.225
20220509,000300,3883.9514,3914.1116,3854.9353,3877.4364,92936694.0,171756502.864
20220511,000300,3917.9322,4033.3026,3916.5249,3976.4231,165632256.0,309294912.8
20220513,000300,3983.8201,4003.8539,3957.1392,3988.6002,109968357.0,195727044.9
20220510,000300,3820.6278,3932.6823,3808.5699,3919.8684,136416918.0,239060211.933
20220512,000300,3949.949,3985.9268,3935.5886,3958.74,113376066.0,202029156.4
20220518,000300,4015.0134,4017.341,3964.7503,3991.9069,108074233.0,201800666.052
20220517,000300,3961.7605,4005.8934,3955.1018,4005.8934,109661454.0,210117539.7
20220519,000300,3938.2964,3999.5984,3933.7452,3999.5984,116293420.0,210206681.642
20220520,000300,4020.8162,4077.6016,4020.8162,4077.5998,147069173.0,265609089.943
20220516,000300,4014.9955,4018.0283,3947.7461,3956.5378,112425294.0,199717909.5
20220525,000300,3959.7672,3983.6236,3946.8083,3983.1784,107734015.0,188700537.391
20220527,000300,4022.7095,4051.1428,3983.3838,4001.2988,112769337.0,206944426.227
20220526,000300,3987.6815,4015.7468,3938.2389,3993.0446,126263689.0,216987025.401
20220524,000300,4052.8675,4055.783,3959.1541,3959.1541,145554336.0,247713039.713
20220523,000300,4080.9694,4080.9694,4029.0846,4053.9823,130477810.0,225981540.919
20220602,000300,4063.9996,4091.152,4057.9135,4089.5682,113893638.0,222657537.906
20220601,000300,4086.6177,4094.9008,4058.8468,4083.1772,114850879.0,225416237.873
20220531,000300,4031.7621,4096.1971,4020.3781,4091.5176,135415513.0,267770088.726
20220530,000300,4020.8584,4040.819,4003.3768,4029.0179,111152241.0,211144721.616
20220606,000300,4090.5286,4166.6151,4063.9057,4166.085,167871011.0,324075626.903
20220608,000300,4187.1483,4224.8096,4158.0329,4219.8122,157374057.0,319480252.8
20220607,000300,4165.6899,4198.0863,4155.1683,4179.1285,142992881.0,285733722.333
20220609,000300,4211.7225,4227.4484,4160.8814,4175.6747,168449154.0,285172804.212
20220610,000300,4145.6505,4241.3541,4140.2203,4238.9936,184796214.0,324091440.663
20220617,000300,4219.2339,4318.7655,4218.6817,4309.0444,158649098.0,346675726.829
20220620,000300,4322.8324,4368.3555,4297.8912,4330.4328,165666382.0,359569296.86
20220615,000300,4228.2926,4348.4226,4228.2926,4278.2178,257046590.0,459766820.665
20220616,000300,4282.0827,4302.9212,4241.075,4250.0614,184074416.0,337235911.542
20220613,000300,4194.4574,4218.2327,4156.7146,4189.3527,168475622.0,336585670.508
20220629,000300,4472.7346,4503.1307,4413.9961,4421.357,187276688.0,395926107.699
20220624,000300,4354.553,4400.6852,4346.1221,4394.7723,168972199.0,356054750.522
20220627,000300,4414.3321,4472.6948,4414.3321,4444.2639,177385676.0,381432966.328
20220628,000300,4442.5811,4497.8949,4407.3519,4490.5166,174756489.0,361685970.664
20220621,000300,4327.9159,4357.3396,4287.1406,4325.5657,164667615.0,317163317.74
20220622,000300,4331.902,4333.1827,4269.2456,4270.6227,158565854.0,298656263.311
20220623,000300,4277.9555,4343.8781,4260.9002,4343.8781,170882360.0,327144780.544
20220614,000300,4143.2232,4224.0857,4102.929,4222.3114,171385904.0,335418557.932
20220701,000300,4489.5204,4500.9853,4449.2914,4466.7179,144779599.0,318492130.2
20220630,000300,4418.0656,4514.9968,4418.0656,4485.0108,156666289.0,354343886.76
20220705,000300,4505.4572,4530.3245,4439.4511,4489.5383,154962415.0,361891850.839
20220707,000300,4425.2814,4457.3431,4391.1938,4443.4736,132660906.0,328133133.657
20220704,000300,4447.2159,4496.0338,4427.8232,4496.0303,146345651.0,356968521.261
20220706,000300,4475.4815,4484.3615,4393.4165,4423.9698,149800235.0,344672707.728
20220708,000300,4468.0627,4479.4937,4426.8856,4428.781,123195739.0,304031107.303
20220711,000300,4406.1476,4406.1476,4330.5819,4354.6167,134448578.0,299195233.43
20220714,000300,4308.8229,4352.0978,4292.7595,4322.0742,145250926.0,301569861.037
20220713,000300,4313.3589,4341.4663,4284.9419,4321.4617,131113179.0,286075545.407
20220715,000300,4299.4714,4344.8572,4248.5273,4248.5273,150214453.0,316793192.67
20220712,000300,4352.6456,4370.3411,4296.6215,4313.6184,130187838.0,291072311.85
20220718,000300,4262.1539,4300.7777,4217.5064,4292.5858,122601192.0,281055128.64
20220721,000300,4270.3624,4283.1471,4236.0499,4236.0578,117156344.0,239228146.812
20220719,000300,4288.4441,4288.4441,4238.8238,4269.3401,103805730.0,231117731.807
20220720,000300,4291.2808,4303.3668,4269.9717,4283.8027,94490144.0,212301881.408
20220722,000300,4251.7867,4275.4696,4207.3135,4238.2341,103840624.0,224295333.457
20220726,000300,4220.0911,4259.9854,4214.5343,4245.9758,85823274.0,197601406.374
20220727,000300,4236.154,4242.0951,4217.2809,4225.0357,78904940.0,194245303.807
20220725,000300,4233.9277,4234.8448,4201.919,4212.6441,83636664.0,188136426.673
20220728,000300,4242.2743,4267.9181,4223.029,4225.6733,107531930.0,243871486.472
20220729,000300,4226.4245,4243.5143,4160.8735,4170.1019,114179286.0,253198574.648
20220802,000300,4144.3765,4144.3765,4071.431,4107.024,142224425.0,281013555.28
20220803,000300,4114.8251,4150.9804,4058.1792,4066.9754,116666124.0,268695834.765
20220801,000300,4160.6478,4196.5743,4129.4528,4188.6784,107749029.0,251125308.598
20220804,000300,4089.4419,4108.1591,4064.6594,4101.5367,89532644.0,216898674.902
20220805,000300,4109.6287,4159.485,4097.8625,4156.9111,102571004.0,247325902.015
20220811,000300,4130.741,4193.8115,4116.0558,4193.5428,121385051.0,269630998.407
20220808,000300,4142.1111,4155.7301,4135.0809,4148.0746,90208138.0,224080812.055
20220809,000300,4143.666,4161.8086,4131.4252,4156.2907,84136959.0,214223692.26
20220812,000300,4185.4203,4202.4663,4175.0501,4191.152,106808295.0,219208055.255
20220810,000300,4149.2071,4160.7871,4092.5455,4109.7373,85565839.0,217447368.47
20220818,000300,4205.7851,4211.9141,4173.541,4180.0996,101052650.0,233115491.39
20220815,000300,4180.0006,4219.9183,4174.3,4185.6794,105898495.0,245539800.985
20220817,000300,4182.5668,4222.7866,4155.1734,4216.9586,112864659.0,252044325.052
20220816,000300,4190.5269,4208.8006,4170.5197,4177.837,93906139.0,233818584.732
20220819,000300,4174.5458,4185.6579,4151.0738,4151.0738,117402978.0,262494128.152
20220825,000300,4093.2949,4119.6196,4058.7454,4116.2396,111320745.0,242149581.478
20220823,000300,4175.5314,4187.3875,4147.4127,4161.0823,103153512.0,239101330.833
20220824,000300,4168.5764,4174.1565,4079.0934,4082.4195,119069679.0,262844309.316
20220826,000300,4127.8142,4139.7879,4102.6818,4107.5455,99000493.0,225519196.8
20220822,000300,4135.1623,4183.6498,4134.2008,4181.3965,112442720.0,259747163.698
20220830,000300,4088.5262,4093.1356,4048.5244,4075.7937,93301662.0,192649001.278
20220829,000300,4063.8825,4092.9474,4059.5963,4089.5205,94354432.0,203086114.712
20220901,000300,4066.1869,4090.8852,4041.1281,4043.7395,97387071.0,210898503.454
20220902,000300,4054.8423,4056.1805,4004.911,4023.6131,86789278.0,184468327.006
20220831,000300,4057.1443,4112.8485,4046.6225,4078.8402,132449765.0,292974665.546
20220907,000300,4032.7231,4067.5437,4028.374,4054.983,107678059.0,215147152.182
20220909,000300,4050.5853,4099.0081,4042.2498,4093.7874,118427114.0,221442547.204
20220906,000300,4024.4726,4054.004,4009.5826,4052.2802,113506265.0,235921838.118
20220905,000300,4010.4052,4016.9986,3982.7395,4015.4264,93767109.0,201118696.559
20220908,000300,4059.1689,4067.758,4036.0226,4037.6839,100886049.0,186889047.981
20220914,000300,4058.0441,4089.0583,4047.9187,4065.359,90793681.0,185484965.111
20220913,000300,4112.0123,4128.1113,4097.1408,4111.1145,111789737.0,218521062.136
20220915,000300,4078.6495,4088.8078,3998.8564,4027.1186,123951196.0,254367492.776
20220916,000300,4013.5829,4019.4104,3932.6826,3932.6826,137193655.0,241251840.05
20220920,000300,3945.6467,3957.5538,3921.6884,3932.8361,84824134.0,179248153.538
20220919,000300,3928.4239,3953.6494,3910.3106,3928.0001,97719575.0,183574440.582
20220921,000300,3921.3177,3924.3914,3884.2268,3903.7348,86458391.0,168939074.343
20220922,000300,3875.1771,3900.2736,3860.2308,3869.344,80946919.0,161134102.784
20220923,000300,3865.1049,3888.3958,3829.6913,3856.0212,94342462.0,172904807.364
20220930,000300,3833.3504,3848.6018,3801.2798,3804.8853,78559966.0,158692748.773
20220927,000300,3844.0692,3893.0283,3827.9265,3892.295,88860160.0,185955247.353
20220929,000300,3864.316,3873.1823,3808.6496,3827.1434,85654142.0,171635940.008
20220928,000300,3879.4398,3879.4398,3828.0545,3828.7098,86592213.0,172438042.788
20220926,000300,3829.5958,3893.3186,3827.9498,3836.6773,104526031.0,192906200.254
20221010,000300,3806.5596,3807.4574,3715.7142,3720.9365,102647595.0,194635904.094
20221013,000300,3756.4176,3783.596,3749.6393,3752.6729,99018915.0,198368891.549
20221014,000300,3783.316,3863.2265,3780.8415,3842.4698,116242293.0,256551271.975
20221012,000300,3722.8659,3784.3064,3661.5255,3784.3064,108089319.0,210931362.292
20221011,000300,3732.0191,3739.8084,3706.0629,3727.6867,83944625.0,166800394.853
20221019,000300,3827.4658,3840.487,3776.5335,3776.5335,81574844.0,186736408.23
20221020,000300,3746.5793,3804.2468,3726.7925,3754.9269,90290895.0,203781618.922
20221017,000300,3822.2428,3849.6207,3809.1196,3846.4119,104192019.0,220488874.407
20221021,000300,3753.8903,3768.6895,3724.69,3742.8929,98750038.0,180686357.677
20221018,000300,3865.8258,3870.2155,3831.1723,3838.2667,88346907.0,186556295.766
20221025,000300,3621.9356,3670.7327,3594.7011,3627.4542,110953882.0,219302759.597
20221028,000300,3605.1598,3618.864,3533.4993,3541.3295,118772162.0,245816451.978
20221027,000300,3667.6645,3685.0837,3631.0639,3631.1448,117998675.0,257473315.676
20221026,000300,3633.3107,3700.8797,3633.3107,3656.9027,121301548.0,242453810.572
20221024,000300,3727.915,3762.158,3619.9876,3633.3733,130056864.0,259450743.134
20221102,000300,3620.3693,3703.465,3610.8029,3677.8051,141592919.0,291648245.712
20221031,000300,3504.507,3553.3871,3495.9509,3508.7034,138465655.0,256574822.102
20221104,000300,3646.7709,3782.8823,3646.7709,3767.1746,149734949.0,311145477.555
20221103,000300,3645.0604,3670.1574,3628.4987,3647.8966,110566035.0,215379297.964
20221101,000300,3519.8174,3634.1732,3517.6209,3634.1732,149286698.0,295089928.407
20221108,000300,3773.6612,3779.1156,3723.3415,3749.3251,99016451.0,193351324.897
20221110,000300,3685.8274,3701.5306,3665.0585,3685.6885,103509302.0,183155308.703
20221107,000300,3754.5227,3792.7942,3746.3715,3775.2971,129826371.0,251195699.937
20221111,000300,3787.7568,3828.9004,3747.0902,3788.4387,189685586.0,344471326.267
20221109,000300,3750.7821,3760.4068,3711.268,3714.2704,89434525.0,172029529.944
20221114,000300,3818.1447,3848.4116,3781.7778,3794.0171,169665048.0,315536856.085
20221117,000300,3821.2709,3821.7419,3776.5739,3818.664,105940632.0,219540811.335
20221116,000300,3860.811,3877.6781,3829.3126,3834.3899,120610964.0,235844588.245
20221118,000300,3823.8207,3840.3018,3801.5686,3801.5686,115078777.0,224276131.008
20221115,000300,3788.926,3871.6424,3775.4988,3865.9726,151515650.0,296268142.769
20221121,000300,3769.627,3769.8731,3733.9954,3769.1269,95866966.0,188230373.665
20221123,000300,3760.2157,3791.1782,3753.2136,3773.5287,144527911.0,201070601.178
20221122,000300,3766.0817,3809.8582,3751.0448,3769.5727,144486334.0,203490828.432
20221124,000300,3791.5399,3804.8987,3751.3818,3756.8082,101073447.0,160698921.546
20221125,000300,3751.2822,3790.566,3743.4138,3775.7764,142929711.0,191711040.707
20221201,000300,3921.2954,3944.5645,3893.8718,3894.7687,169964585.0,306678195.716
20221202,000300,3886.4034,3898.1146,3865.8844,3870.9478,116786350.0,201253166.363
20221128,000300,3701.902,3736.0813,3672.1306,3733.2424,127825748.0,196305561.706
20221130,000300,3836.5598,3867.6591,3833.8272,3853.0365,157511400.0,250051468.093
20221129,000300,3766.5702,3854.7742,3766.5702,3848.4224,178701392.0,289062336.431
20221209,000300,3961.9919,4003.3178,3944.4396,3998.2442,153774954.0,268166789.657
20221206,000300,3929.0063,3988.9007,3922.9969,3968.1979,155108323.0,275583430.841
20221205,000300,3907.6375,3947.476,3900.6742,3946.8759,201747221.0,296615512.327
20221208,000300,3953.199,3971.4927,3941.2966,3959.1798,115199986.0,198037690.481
20221207,000300,3956.6722,3999.5864,3944.1831,3958.4409,143001356.0,255490829.027
20221215,000300,3954.672,3963.5002,3926.4997,3951.9885,88864725.0,181994889.123
20221213,000300,3953.5482,3964.3957,3939.9795,3945.6813,100994100.0,184020700.11
20221212,000300,3976.1722,3983.4332,3950.3203,3953.4433,125935368.0,227606300.937
20221214,000300,3952.7885,3972.7381,3935.7668,3954.8857,98528006.0,196175108.617
20221216,000300,3931.2318,3960.4705,3929.4873,3954.227,93178567.0,167488442.589
20221220,000300,3881.2257,3881.2729,3811.4759,3829.0173,83096822.0,164046440.874
20221223,000300,3811.6164,3848.3436,3805.9487,3828.2188,65278148.0,130559415.566
20221221,000300,3839.0009,3853.7272,3821.4037,3830.5384,64839215.0,123450040.36
20221222,000300,3859.2041,3882.1263,3821.3418,3836.028,83705173.0,163970306.951
20221219,000300,3952.7707,3966.5679,3878.4367,3893.2207,106919075.0,180801387.702
20221228,000300,3874.9132,3884.7205,3854.9406,3871.2644,84424656.0,160671122.031
20221226,000300,3830.5682,3856.8066,3827.5186,3843.4887,73005712.0,148692832.422
20221227,000300,3860.9054,3891.8497,3856.58,3887.854,77515350.0,152032206.631
20221230,000300,3873.9358,3887.5527,3868.7569,3871.6338,78773272.0,148295049.382
20221229,000300,3854.2363,3868.2933,3838.4803,3856.7007,79394815.0,149011372.437
20230104,000300,3886.2504,3905.9032,3873.6549,3892.9477,110660743.0,198997711.686
20230103,000300,3864.8356,3893.9904,3831.245,3887.8992,115051875.0,207540165.953
20230106,000300,3969.5493,4000.4143,3966.4696,3980.8888,110953038.0,235744305.582
20230105,000300,3913.4928,3974.875,3912.26,3968.5782,116502395.0,256312608.292
20230109,000300,3998.5278,4023.0898,3990.7073,4013.1196,117054425.0,233212426.458
20230110,000300,4014.7125,4030.4574,4002.2297,4017.4737,101751141.0,214871166.24
20230113,000300,4032.2906,4074.3772,4027.8864,4074.3772,95871896.0,212173997.498
20230112,000300,4021.7547,4030.2876,4003.5079,4017.8692,90552627.0,183686268.107
20230111,000300,4019.8844,4043.3991,4008.0153,4010.0309,99997889.0,203000262.961
20230118,000300,4140.1019,4151.4577,4125.7687,4130.3143,84200645.0,172126171.819
20230116,000300,4077.8793,4177.1035,4076.6394,4137.9643,151395455.0,319007749.371
